Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2017,1,2,4,30,0,0,0,0,0,0,4,1,123.35,0,0.139,1.3,1.004,214.8,100,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,5,30,0,0,0,0,0,0,4,1,111.75,0,0.139,1.3,1.041,209.1,100,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,6,30,0,0,0,0,0,0,4,1,100.53,0,0.139,1.3,1.075,205.6,100,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,7,30,0,0,0,0,0,0,1,2,89.93,0,0.139,1.5,1.1,202.1,97.89,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,8,30,66,209,102,60,382,125,4,3,80.29,4,0.139,2.2,1.115,197.5,92.76,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,9,30,120,334,223,87,606,274,4,4,72.06,4,0.139,2.9,1.12,189.8,91.9,6,1010,11.2028,8.651,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,10,30,124,523,339,94,735,396,4,4,65.8,0,0.139,3.4,1.127,191.8,86.21,7,1010,17.9731,13.9802,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,11,30,205,212,304,99,783,466,8,4,62.12,0,0.139,3.8,1.143,199.3,79.23,8,1010,16.5421,12.9033,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,12,30,185,380,366,100,789,477,8,4,61.52,0,0.139,4.1,1.159,207.9,78.1,8,1010,19.9923,15.6006,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,13,30,94,768,430,94,768,430,1,4,64.07,0,0.139,3.9,1.172,211.8,77.03,9,1010,23.0907,17.9865,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,14,30,119,410,263,84,696,328,2,4,69.43,0,0.139,3.3,1.182,210.9,77.93,8,1010,13.5323,10.4866,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,15,30,84,292,150,64,548,187,4,4,76.99,4,0.139,2.3,1.189,207.2,86.84,7,1010,7.2208,5.5289,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,16,30,26,87,32,27,184,40,2,4,86.15,4,0.139,1.6,1.197,198.6,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,17,30,0,0,0,0,0,0,4,4,96.43,0,0.139,1.6,1.205,192.8,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,18,30,0,0,0,0,0,0,4,4,107.45,0,0.139,1.7,1.221,185,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,19,30,0,0,0,0,0,0,4,4,118.94,0,0.139,1.8,1.259,178.4,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,20,30,0,0,0,0,0,0,4,4,130.64,0,0.139,1.8,1.314,174.5,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,21,30,0,0,0,0,0,0,8,4,142.27,0,0.139,1.7,1.373,166.3,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,22,30,0,0,0,0,0,0,8,4,153.25,0,0.139,1.7,1.438,163.6,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,2,23,30,0,0,0,0,0,0,8,4,161.93,0,0.139,1.6,1.52,161.5,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,0,30,0,0,0,0,0,0,8,4,163.76,0,0.139,1.5,1.639,160.1,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,1,30,0,0,0,0,0,0,8,4,157.01,0,0.139,1.4,1.765,157.8,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,2,30,0,0,0,0,0,0,8,4,146.59,0,0.139,1.7,1.847,149.1,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,3,30,0,0,0,0,0,0,8,4,135.11,0,0.139,2.1,1.885,140.8,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,4,30,0,0,0,0,0,0,8,4,123.39,0,0.139,2.4,1.908,137.4,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,5,30,0,0,0,0,0,0,8,4,111.79,0,0.139,2.3,1.928,138.9,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,6,30,0,0,0,0,0,0,4,4,100.55,0,0.139,1.8,1.946,138.9,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,7,30,0,0,0,0,0,0,4,4,89.94,0,0.139,1.7,1.972,136.5,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,8,30,46,0,46,48,479,129,8,4,80.29,4,0.139,2.1,2.015,132,100,6,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,9,30,99,0,99,67,682,277,8,5,72.03,4,0.139,2.5,2.073,129.1,99.06,6,1010,4.9748,3.8418,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,10,30,42,0,42,76,772,394,8,6,65.74,0,0.139,3.1,2.151,129.6,96.8,7,1010,2.2278,1.7329,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,11,30,205,86,245,79,815,461,8,7,62.04,0,0.139,3.8,2.241,139,93.87,8,1010,13.3385,10.405,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,12,30,174,12,180,79,820,472,8,7,61.41,0,0.139,4.1,2.323,145.4,92.24,9,1010,9.8391,7.6783,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,13,30,138,0,138,81,776,422,8,8,63.94,0,0.139,4.4,2.392,149.1,96.85,9,1010,7.4173,5.7783,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,14,30,56,0,56,74,704,323,6,9,69.29,0,0.139,4.7,2.462,149.8,100,10,1010,2.8849,2.236,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,15,30,32,0,32,57,568,186,6,9,76.85,4,0.139,5.3,2.541,151,100,10,1010,1.5419,1.1809,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,16,30,7,0,7,26,192,40,6,9,86.01,4,0.139,6,2.616,153.3,97.17,10,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,17,30,0,0,0,0,0,0,8,9,96.29,0,0.139,6.4,2.671,157.3,97.97,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,18,30,0,0,0,0,0,0,8,9,107.31,0,0.139,6.5,2.697,164.5,99.36,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,19,30,0,0,0,0,0,0,4,9,118.8,0,0.139,6.6,2.709,171.3,100,11,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,20,30,0,0,0,0,0,0,8,9,130.5,0,0.139,6.7,2.734,176,100,11,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,21,30,0,0,0,0,0,0,8,10,142.12,0,0.139,6.6,2.775,177.3,97.41,11,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,22,30,0,0,0,0,0,0,8,10,153.1,0,0.139,6.5,2.806,178.9,99.17,11,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,3,23,30,0,0,0,0,0,0,8,11,161.79,0,0.139,6.6,2.832,181.3,100,12,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,0,30,0,0,0,0,0,0,8,11,163.69,0,0.139,6.5,2.87,182.6,96.98,12,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,1,30,0,0,0,0,0,0,8,11,157,0,0.139,5.6,2.889,189.4,99.2,12,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,2,30,0,0,0,0,0,0,6,11,146.61,0,0.139,4.1,2.852,200,100,12,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,3,30,0,0,0,0,0,0,8,11,135.14,0,0.139,2.7,2.788,213.3,100,12,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,4,30,0,0,0,0,0,0,8,11,123.42,0,0.139,2.1,2.717,218.7,100,11,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,5,30,0,0,0,0,0,0,8,9,111.81,0,0.139,2,2.627,240.3,100,11,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,6,30,0,0,0,0,0,0,8,9,100.57,0,0.139,1.6,2.545,249,100,10,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,7,30,0,0,0,0,0,0,4,9,89.94,0,0.139,1.7,2.493,244,100,10,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,8,30,62,43,69,45,496,129,8,9,80.28,4,0.139,2.2,2.462,246.9,95.81,10,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,9,30,126,72,149,66,675,275,8,9,72,4,0.139,2.2,2.419,244.3,95.01,10,1010,7.4895,5.784,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,10,30,146,6,149,78,760,391,8,9,65.68,0,0.139,2.3,2.344,241.6,94.74,10,1010,7.9069,6.151,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,11,30,161,4,163,78,820,464,8,9,61.95,0,0.139,2.6,2.23,254.6,94.32,10,1010,8.8793,6.9269,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,12,30,108,0,108,74,845,480,4,8,61.3,0,0.139,2.6,2.106,275.7,91.78,11,1010,5.9075,4.6104,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,13,30,41,0,41,69,829,435,4,8,63.81,0,0.139,2.3,2.092,301.7,88.02,11,1010,2.2057,1.7185,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,14,30,72,0,72,61,771,336,8,7,69.15,0,0.139,1.7,2.153,316.1,92.63,10,1010,3.7138,2.8789,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,15,30,42,0,42,49,642,197,8,8,76.7,4,0.139,1,2.134,310,100,9,1010,2.0259,1.552,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,16,30,10,0,10,23,332,47,4,8,85.86,4,0.139,0.6,2.021,304.6,100,8,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,17,30,0,0,0,0,0,0,4,7,96.14,0,0.139,0.5,1.904,307.7,96.7,8,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,18,30,0,0,0,0,0,0,8,7,107.16,0,0.139,0.5,1.87,322.9,100,8,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,19,30,0,0,0,0,0,0,8,7,118.65,0,0.139,0.5,1.9,331.1,100,7,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,20,30,0,0,0,0,0,0,8,6,130.35,0,0.139,0.6,1.916,310.2,100,7,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,21,30,0,0,0,0,0,0,8,6,141.97,0,0.139,0.7,1.888,292.5,100,6,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,22,30,0,0,0,0,0,0,8,4,152.95,0,0.139,0.8,1.825,283.1,100,6,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,4,23,30,0,0,0,0,0,0,8,4,161.65,0,0.139,0.8,1.737,278.4,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,0,30,0,0,0,0,0,0,4,4,163.6,0,0.139,0.9,1.646,276,100,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,1,30,0,0,0,0,0,0,4,4,156.99,0,0.139,0.9,1.569,276.6,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,2,30,0,0,0,0,0,0,4,2,146.62,0,0.139,0.9,1.501,279.5,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,3,30,0,0,0,0,0,0,0,2,135.17,0,0.139,1,1.409,283.1,100,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,4,30,0,0,0,0,0,0,1,2,123.45,0,0.139,1.1,1.279,292.7,100,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,5,30,0,0,0,0,0,0,1,1,111.84,0,0.139,1.2,1.109,301.1,100,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,6,30,0,0,0,0,0,0,8,1,100.58,0,0.139,1.7,0.929,308.2,100,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,7,30,0,0,0,0,0,0,1,0,89.94,0,0.139,2.8,0.788,313.6,99.07,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,8,30,41,604,143,41,604,143,1,1,80.26,0,0.139,3.6,0.708,316,90.01,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,9,30,57,793,302,57,793,302,0,1,71.96,0,0.139,3.9,0.667,322.3,80.36,5,1010,15.1856,11.7284,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,10,30,66,872,426,66,872,426,0,1,65.61,0,0.139,4,0.648,331.7,70.97,6,1010,22.6185,17.5965,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,11,30,68,913,499,68,913,499,0,0,61.85,0,0.139,3.8,0.636,335.3,62.48,7,1010,27.2002,21.2207,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,12,30,67,925,513,67,925,513,0,0,61.17,0,0.139,3.6,0.616,337.3,56.7,8,1010,28.0834,21.9191,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,13,30,60,918,468,60,918,468,0,0,63.67,0,0.139,3.4,0.587,340.9,55.87,9,1010,25.2021,19.637,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,14,30,54,869,365,54,869,365,0,0,69,0,0.139,3,0.552,342.7,55.77,8,1010,18.8513,14.6159,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,15,30,43,754,219,43,754,219,0,0,76.54,0,0.139,2,0.52,341.3,67.72,6,1010,10.5759,8.1046,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,16,30,22,456,56,22,456,56,1,2,85.7,0,0.139,1.5,0.504,334.6,93.28,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,17,30,0,0,0,0,0,0,1,0,95.98,0,0.139,1.8,0.512,332.5,90.95,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,18,30,0,0,0,0,0,0,1,0,107.01,0,0.139,2.1,0.536,337.8,95.75,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,19,30,0,0,0,0,0,0,1,0,118.5,0,0.139,2.1,0.552,343.2,100,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,20,30,0,0,0,0,0,0,1,0,130.2,0,0.139,1.9,0.551,353.3,99.1,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,21,30,0,0,0,0,0,0,1,0,141.82,0,0.139,1.7,0.544,356.6,95.62,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,22,30,0,0,0,0,0,0,0,-1,152.8,0,0.139,1.5,0.528,357.2,90.77,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,5,23,30,0,0,0,0,0,0,0,-2,161.5,0,0.139,1.4,0.505,351.8,92.77,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,0,30,0,0,0,0,0,0,0,-2,163.5,0,0.139,1.2,0.482,344.2,89.63,-1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,1,30,0,0,0,0,0,0,1,-2,156.96,0,0.139,1.1,0.463,345.2,93.15,-2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,2,30,0,0,0,0,0,0,1,-3,146.64,0,0.139,1.1,0.455,355.4,95.55,-2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,3,30,0,0,0,0,0,0,1,-4,135.19,0,0.139,1.1,0.458,358.6,91.85,-3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,4,30,0,0,0,0,0,0,1,-4,123.47,0,0.139,1.2,0.473,358.9,90.11,-3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,5,30,0,0,0,0,0,0,8,-4,111.85,0,0.139,1.3,0.498,358,89.86,-2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,6,30,0,0,0,0,0,0,8,-4,100.59,0,0.139,1.4,0.536,358.3,89.61,-2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,7,30,0,0,0,0,0,0,8,-4,89.93,0,0.139,2,0.593,358.3,78.16,-1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,8,30,41,612,145,41,612,145,8,-2,80.23,4,0.139,2.6,0.664,0.8,81.8,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,9,30,60,774,300,60,774,300,8,-2,71.91,4,0.139,2.3,0.729,8.5,73.78,3,1020,15.0921,11.657,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,10,30,118,562,350,72,842,421,8,-1,65.54,0,0.139,1.7,0.784,20.2,67.67,5,1010,18.5931,14.4658,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,11,30,78,873,491,78,873,491,1,0,61.75,0,0.139,1.2,0.844,37.1,61.75,6,1010,26.7812,20.8952,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,12,30,78,877,503,78,877,503,1,0,61.05,0,0.139,1.4,0.911,80.9,61.38,7,1010,27.5564,21.5093,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,13,30,80,830,451,80,830,451,1,0,63.52,0,0.139,1.7,1.01,102.3,60.69,8,1010,24.3119,18.9455,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,14,30,130,362,261,73,755,346,8,1,68.84,0,0.139,1.5,1.185,103.5,68.2,7,1010,13.4987,10.4678,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,15,30,89,265,152,60,599,201,8,3,76.38,4,0.139,1,1.402,98,83.43,6,1010,7.3491,5.6335,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,16,30,28,110,37,28,270,49,4,3,85.54,4,0.139,0.8,1.594,88.1,96.58,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,17,30,0,0,0,0,0,0,8,2,95.83,0,0.139,0.8,1.732,81.7,91.83,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,18,30,0,0,0,0,0,0,8,3,106.86,0,0.139,0.9,1.794,74.9,93.52,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,19,30,0,0,0,0,0,0,8,2,118.35,0,0.139,1,1.805,72.8,99.42,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,20,30,0,0,0,0,0,0,8,2,130.05,0,0.139,0.9,1.835,72.5,98.07,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,21,30,0,0,0,0,0,0,8,2,141.67,0,0.139,0.7,1.933,86.3,97.31,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,22,30,0,0,0,0,0,0,6,2,152.64,0,0.139,0.7,2.078,85,97.6,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,6,23,30,0,0,0,0,0,0,8,2,161.34,0,0.139,0.9,2.214,68.2,98.48,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,7,0,30,0,0,0,0,0,0,8,2,163.4,0,0.139,1,2.304,71.2,99.6,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,7,1,30,0,0,0,0,0,0,8,2,156.93,0,0.139,1,2.336,70.4,100,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2017,1,7,2,30,0,0,0,0,0,0,6,3,146.64,0,0.139,0.8,2.36,75,93.99,4,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
