Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,131161,-,-,-,38.53,-121.74,-8,17,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2018,1,1,0,30,0,0,0,0,0,0,4,5,163.9,0,0.12,1.2,1.2,305,86.09,7.2,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,1,30,0,0,0,0,0,0,4,5.1,156.99,0,0.12,1.2,1.2,315,86.89,7.1,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,2,30,0,0,0,0,0,0,4,4.9,146.51,0,0.12,1.2,1.2,319,87.27,6.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,3,30,0,0,0,0,0,0,4,4.8,135.01,0,0.12,1.2,1.2,316,89.29,6.4,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,4,30,0,0,0,0,0,0,4,4.6,123.3,0,0.12,1.3,1.2,313,91.48,5.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,5,30,0,0,0,0,0,0,4,4.5,111.71,0,0.12,1.3,1.3,314,93.08,5.5,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,6,30,0,0,0,0,0,0,0,4.3,100.49,0,0.12,1.3,1.3,317,94.36,5.1,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,7,30,8,44,8,9,88,10,0,4.1,89.43,32,0.12,1.2,1.4,325,85.45,6.4,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,8,30,47,502,132,43,555,137,0,4.7,80.21,18,0.12,1.6,1.4,337,72.4,9.4,1023,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,9,30,69,645,268,58,743,287,0,4.6,72.04,0,0.12,2,1.4,350,59.41,12.3,1023,13.466,10.399,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,10,30,147,392,308,64,832,405,7,4.8,65.83,0,0.12,1.9,1.4,187,50.14,15.1,1023,16.3258,12.6985,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,11,30,101,720,437,69,869,474,0,4.3,62.2,0,0.12,1.8,1.4,17,42.53,17.1,1022,23.7669,18.5379,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,12,30,111,692,440,70,872,484,7,4,61.63,0,0.12,1.6,1.4,14,39.34,18.1,1021,24.0178,18.7405,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,13,30,68,845,436,68,845,436,0,4,64.2,0,0.12,1.4,1.4,6,38.27,18.5,1020,23.3912,18.2187,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,14,30,62,777,333,61,786,335,0,4,69.57,0,0.12,1,1.4,178,39.63,17.9,1020,17.1129,13.2591,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,15,30,53,598,186,48,656,194,0,7.3,77.11,18,0.12,0.8,1.4,355,52,17.2,1020,8.9467,6.8489,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,16,30,25,239,41,24,332,46,7,5.6,86.15,64,0.12,1.1,1.5,354,59.92,13.2,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,17,30,0,0,0,0,0,0,3,4.1,96.63,0,0.12,1.1,1.5,357,58.28,12,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,18,30,0,0,0,0,0,0,7,3.8,107.65,0,0.12,1.2,1.5,180,59.93,11.3,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,19,30,0,0,0,0,0,0,7,3.6,119.13,0,0.12,1.2,1.5,175,61.89,10.6,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,20,30,0,0,0,0,0,0,7,3.5,130.83,0,0.12,1.2,1.6,342,65.34,9.7,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,21,30,0,0,0,0,0,0,6,3.6,142.45,0,0.12,1.2,1.6,334,69.64,8.8,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,22,30,0,0,0,0,0,0,8,3.7,153.43,0,0.12,1.2,1.6,342,72.08,8.4,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,1,23,30,0,0,0,0,0,0,8,3.8,162.1,0,0.12,1.1,1.6,178,72.54,8.5,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,0,30,0,0,0,0,0,0,7,4.1,163.84,0,0.12,1.1,1.6,11,73.35,8.6,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,1,30,0,0,0,0,0,0,7,4.1,157,0,0.12,1,1.6,13,73.08,8.7,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,2,30,0,0,0,0,0,0,4,4.2,146.54,0,0.12,1,1.6,12,74.21,8.5,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,3,30,0,0,0,0,0,0,7,4.2,135.06,0,0.12,1.1,1.6,11,75.01,8.4,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,4,30,0,0,0,0,0,0,7,4.3,123.34,0,0.12,1.1,1.7,10,75.66,8.3,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,5,30,0,0,0,0,0,0,8,4.3,111.75,0,0.12,1.1,1.7,5,75.76,8.3,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,6,30,0,0,0,0,0,0,8,4.3,100.52,0,0.12,1.2,1.7,179,76.09,8.3,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,7,30,6,20,6,8,76,9,8,4.5,89.45,43,0.12,1.4,1.8,353,72.84,9.1,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,8,30,60,236,100,44,527,134,4,5.1,80.21,86,0.12,2.2,1.8,349,67.89,10.8,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,9,30,103,352,212,60,722,283,4,5.5,72.02,0,0.12,2.9,1.8,348,62.3,12.5,1022,10.6542,8.2278,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,10,30,150,378,305,65,818,401,7,5.9,65.78,0,0.12,3,1.8,349,59,13.8,1021,16.173,12.5802,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,11,30,200,217,301,70,853,469,6,6.1,62.12,0,0.12,3,1.8,348,55.61,14.9,1021,16.3788,12.776,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,12,30,161,7,164,71,859,480,6,6.4,61.53,0,0.12,2.9,1.8,350,54.02,15.7,1020,8.9577,6.99,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,13,30,183,239,287,68,836,433,7,6.7,64.08,0,0.12,2.8,1.8,352,53.96,16,1019,15.4106,12.004,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,14,30,142,65,165,61,776,334,7,6.8,69.44,0,0.12,2.3,1.8,352,56.45,15.4,1019,8.4891,6.5784,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,15,30,64,0,64,48,647,194,8,7.3,76.97,100,0.12,1.9,1.8,352,60.47,14.9,1019,3.0813,2.3594,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,16,30,20,30,22,24,339,48,4,7.4,86.01,100,0.12,1.3,1.8,343,77.73,11.1,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,17,30,0,0,0,0,0,0,7,6.6,96.48,0,0.12,1.4,1.8,342,79.55,10,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,18,30,0,0,0,0,0,0,6,6.5,107.51,0,0.12,1.5,1.8,342,78.92,10,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,19,30,0,0,0,0,0,0,7,6.7,118.99,0,0.12,1.5,1.9,345,79.65,10.1,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,20,30,0,0,0,0,0,0,7,7.2,130.69,0,0.12,1.5,1.9,353,83.16,9.9,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,21,30,0,0,0,0,0,0,7,7.8,142.31,0,0.12,1.4,1.9,184,88.52,9.6,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,22,30,0,0,0,0,0,0,7,8.4,153.29,0,0.12,1.2,1.8,12,93.09,9.5,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,2,23,30,0,0,0,0,0,0,7,8.7,161.97,0,0.12,1.2,1.7,11,94.51,9.5,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,0,30,0,0,0,0,0,0,7,8.5,163.77,0,0.12,1.2,1.7,8,93.95,9.4,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,1,30,0,0,0,0,0,0,6,7.9,157,0,0.12,1.2,1.6,181,92.57,9,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,2,30,0,0,0,0,0,0,6,7,146.57,0,0.12,1.2,1.6,357,89.68,8.6,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,3,30,0,0,0,0,0,0,7,5.8,135.1,0,0.12,1.3,1.5,182,85.59,8.1,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,4,30,0,0,0,0,0,0,6,4.6,123.38,0,0.12,1.3,1.5,9,80.76,7.7,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,5,30,0,0,0,0,0,0,6,3.7,111.78,0,0.12,1.2,1.5,15,78.65,7.2,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,6,30,0,0,0,0,0,0,6,3.3,100.55,0,0.12,1.1,1.5,17,75.08,7.4,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,7,30,4,13,4,8,59,9,6,3.3,89.46,43,0.12,1,1.5,12,70.51,8.4,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,8,30,21,0,21,48,492,132,6,4.2,80.2,100,0.12,1,1.4,182,67.8,9.9,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,9,30,36,0,36,69,687,281,6,5.3,72,0,0.12,1.5,1.4,348,66.23,11.4,1017,1.8095,1.3975,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,10,30,169,95,208,79,773,397,6,5.5,65.73,0,0.12,2,1.5,333,64.19,12.1,1017,11.0337,8.583,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,11,30,181,28,194,83,810,463,6,5.8,62.04,0,0.12,2.1,1.7,324,65.09,12.2,1017,10.5619,8.239,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,12,30,134,3,135,83,809,470,6,6.1,61.42,0,0.12,1.7,2.1,330,66.81,12.1,1017,7.3789,5.7583,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,13,30,68,0,68,82,771,420,6,6.6,63.96,0,0.12,1.4,2.4,182,69.82,11.9,1016,3.6544,2.8468,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,14,30,50,0,50,73,698,320,6,6.8,69.3,0,0.12,1.6,2.5,38,71.7,11.7,1015,2.5756,1.9962,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,15,30,42,0,42,58,559,185,6,6.6,76.83,100,0.12,1.8,2.5,48,71.57,11.6,1015,2.024,1.5503,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,16,30,13,0,13,27,256,45,6,6.3,85.87,100,0.12,0.6,2.3,47,73.33,10.9,1015,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,17,30,0,0,0,0,0,0,9,5.7,96.34,0,0.12,0.5,2.2,119,68.94,11.2,1015,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,18,30,0,0,0,0,0,0,6,5.8,107.36,0,0.12,0.8,2.2,200,72.01,10.6,1015,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,19,30,0,0,0,0,0,0,4,6.2,118.85,0,0.12,0.9,2.4,198,76.6,10.1,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,20,30,0,0,0,0,0,0,6,6.4,130.55,0,0.12,1,2.4,171,81.27,9.5,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,21,30,0,0,0,0,0,0,6,6.5,142.17,0,0.12,1.1,2.4,141,86.06,8.7,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,22,30,0,0,0,0,0,0,8,6.7,153.14,0,0.12,1,2.4,132,88.38,8.5,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,3,23,30,0,0,0,0,0,0,4,7,161.83,0,0.12,1,2.5,150,86.62,9.1,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,0,30,0,0,0,0,0,0,4,7.9,163.7,0,0.12,1,2.6,180,89.12,9.6,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,1,30,0,0,0,0,0,0,7,8.5,156.99,0,0.12,0.9,2.6,192,92.84,9.6,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,2,30,0,0,0,0,0,0,7,8.7,146.6,0,0.12,0.9,2.6,178,94.52,9.5,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,3,30,0,0,0,0,0,0,7,8.8,135.13,0,0.12,1,2.5,156,95.78,9.4,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,4,30,0,0,0,0,0,0,4,8.6,123.41,0,0.12,1.1,2.4,141,95.99,9.2,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,5,30,0,0,0,0,0,0,4,8.3,111.81,0,0.12,1.3,2.3,138,93.74,9.3,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,6,30,0,0,0,0,0,0,8,8.4,100.57,0,0.12,1.5,2.3,143,92.12,9.6,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,7,30,4,15,4,8,63,9,7,8.6,89.47,43,0.12,1.9,2.4,150,88.59,10.4,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,8,30,35,0,35,47,488,130,7,9.5,80.19,100,0.12,2.2,2.5,155,86.91,11.6,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,9,30,65,1,65,62,690,276,7,10.1,71.97,64,0.12,2,2.5,153,83.78,12.8,1018,3.2681,2.524,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,10,30,149,45,168,68,791,394,3,11.1,65.67,0,0.12,2.2,2.5,153,78.1,14.9,1018,8.9159,6.9359,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,11,30,194,119,250,72,830,462,3,12.3,61.96,0,0.12,2.8,2.5,166,71.39,17.5,1017,13.6177,10.6233,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,12,30,173,116,229,76,824,472,3,13.5,61.31,0,0.12,3.1,2.5,179,69.58,19.2,1016,12.5253,9.7752,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,13,30,110,620,383,78,779,422,0,13.8,63.83,0,0.12,2.9,2.6,188,68.91,19.7,1016,20.6017,16.0506,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,14,30,72,708,324,72,708,324,0,13.9,69.16,0,0.12,2,2.6,196,71.89,19.1,1016,16.7105,12.9536,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,15,30,60,532,182,58,565,188,0,14.8,76.69,7,0.12,1.3,2.6,201,79.13,18.5,1016,8.7795,6.7262,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,16,30,24,142,35,29,229,46,0,14.2,85.73,29,0.12,0.9,2.5,215,92.52,15.4,1016,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,17,30,0,0,0,0,0,0,3,13.6,96.19,0,0.12,1,2.5,219,96.08,14.2,1017,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,18,30,0,0,0,0,0,0,0,13.3,107.21,0,0.12,1.1,2.5,216,99.25,13.4,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,19,30,0,0,0,0,0,0,4,12.6,118.7,0,0.12,1.1,2.4,206,100,12.6,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,20,30,0,0,0,0,0,0,7,12.4,130.4,0,0.12,1.1,2.4,194,100,12.4,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,21,30,0,0,0,0,0,0,6,12.4,142.02,0,0.12,1.1,2.5,184,100,12.4,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,22,30,0,0,0,0,0,0,8,12.3,152.99,0,0.12,1.1,2.6,175,100,12.3,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,4,23,30,0,0,0,0,0,0,0,12.1,161.68,0,0.12,1.3,2.7,170,100,12.1,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,0,30,0,0,0,0,0,0,0,12.2,163.61,0,0.12,1.4,2.9,168,100,12.2,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,1,30,0,0,0,0,0,0,4,12.4,156.98,0,0.12,1.5,3,166,99.14,12.5,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,2,30,0,0,0,0,0,0,4,12.5,146.62,0,0.12,1.5,3,161,98.9,12.7,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,3,30,0,0,0,0,0,0,4,12.6,135.16,0,0.12,1.5,2.9,158,98.47,12.8,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,4,30,0,0,0,0,0,0,4,12.5,123.44,0,0.12,1.6,2.8,157,97.39,12.9,1018,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,5,30,0,0,0,0,0,0,0,12.5,111.83,0,0.12,1.5,2.8,159,97.34,12.9,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,6,30,0,0,0,0,0,0,0,12.4,100.58,0,0.12,1.5,2.7,164,97.42,12.8,1019,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,7,30,7,63,8,8,78,9,0,12.5,89.48,11,0.12,1.8,2.7,167,93.56,13.5,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,8,30,38,1,38,43,523,132,4,13.4,80.18,100,0.12,2.2,2.8,166,91.9,14.7,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,9,30,106,114,141,59,699,276,3,14.1,71.93,4,0.12,2.3,2.8,164,90.56,15.6,1021,7.092,5.4776,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,10,30,172,126,224,71,770,389,7,14.7,65.6,0,0.12,2.1,2.9,173,90.57,16.2,1021,11.8942,9.2534,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,11,30,206,108,257,79,796,454,7,15.1,61.86,0,0.12,2,3,193,90.56,16.7,1021,14.008,10.9285,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,12,30,139,2,140,79,803,466,7,15.4,61.19,0,0.12,1.9,3,212,91.03,16.9,1020,7.6631,5.981,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,13,30,132,17,140,76,780,422,7,15.5,63.69,0,0.12,1.9,3,227,91.5,16.9,1020,7.538,5.8734,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,14,30,100,38,114,69,714,325,4,15.4,69.01,0,0.12,1.4,3,233,94.85,16.2,1020,5.8873,4.5645,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,15,30,26,0,26,55,579,190,4,15,76.53,86,0.12,1.1,3,234,95.35,15.7,1020,1.2557,0.9623,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,16,30,7,0,7,27,267,48,4,13.9,85.58,100,0.13,1.3,3,250,100,13.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,17,30,0,0,0,0,0,0,4,13.2,96.04,0,0.13,2,2.9,259,99.23,13.3,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,18,30,0,0,0,0,0,0,4,12.3,107.06,0,0.13,2.6,2.9,263,97.15,12.7,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,19,30,0,0,0,0,0,0,4,11.2,118.55,0,0.13,2.8,2.9,266,93.39,12.2,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,20,30,0,0,0,0,0,0,4,10.4,130.25,0,0.13,2.7,2.8,271,91.15,11.8,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,21,30,0,0,0,0,0,0,4,9.9,141.87,0,0.13,2.3,2.6,275,90.22,11.4,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,22,30,0,0,0,0,0,0,4,9.4,152.84,0,0.13,1.6,2.5,277,90.81,10.8,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,5,23,30,0,0,0,0,0,0,8,8.9,161.53,0,0.13,1,2.3,275,91.98,10.1,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,0,30,0,0,0,0,0,0,4,8.4,163.52,0,0.13,0.8,2.2,268,92.38,9.6,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,1,30,0,0,0,0,0,0,7,8.2,156.96,0,0.13,0.9,2,261,94.63,9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,2,30,0,0,0,0,0,0,7,8,146.63,0,0.13,1,1.7,257,97.12,8.4,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,3,30,0,0,0,0,0,0,7,7.9,135.18,0,0.13,1,1.5,256,99.76,7.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,4,30,0,0,0,0,0,0,0,7.4,123.46,0,0.13,1,1.3,262,100,7.4,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,5,30,0,0,0,0,0,0,8,6.8,111.85,0,0.13,1,1.2,272,100,6.8,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,6,30,0,0,0,0,0,0,0,6.3,100.59,0,0.13,0.9,1.2,279,100,6.3,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,7,30,9,107,10,9,107,10,0,6.5,89.46,0,0.13,1.4,1.2,288,95.01,7.2,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,8,30,43,544,136,40,604,143,0,7.3,80.15,11,0.13,1.8,1.1,298,87.04,9.3,1022,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,9,30,56,771,296,56,771,296,0,7.8,71.88,0,0.13,1.7,1.1,308,78.13,11.5,1022,14.895,11.5053,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,10,30,68,838,415,68,838,415,0,7.8,65.53,0,0.13,1.7,1.1,317,67.07,13.8,1022,22.0478,17.1537,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,11,30,72,877,487,72,877,487,0,7,61.76,0,0.13,1.7,1.1,322,57.23,15.4,1022,26.5614,20.7235,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,12,30,93,773,467,73,882,500,0,6.5,61.06,0,0.13,1.5,1.1,329,52.48,16.2,1021,25.5826,19.9685,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,13,30,72,857,454,72,857,454,0,6.2,63.55,0,0.13,1.1,1,336,50.97,16.4,1020,24.4685,19.0672,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,14,30,71,757,344,66,796,353,0,6.1,68.85,0,0.13,0.6,1,315,51.71,16,1020,17.7898,13.7953,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,15,30,53,664,209,53,664,209,0,6.4,76.37,0,0.13,0.4,1,291,54.11,15.6,1020,10.1058,7.7468,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,16,30,27,235,46,28,347,56,0,6.6,85.43,36,0.13,0.4,1,255,65.04,13,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,17,30,0,0,0,0,0,0,0,5.9,95.88,0,0.13,0.5,1,312,67.58,11.7,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,18,30,0,0,0,0,0,0,0,6.1,106.91,0,0.13,0.8,1,189,76.47,10.1,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,19,30,0,0,0,0,0,0,0,6.4,118.4,0,0.13,1.1,1,26,86.24,8.6,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,20,30,0,0,0,0,0,0,0,6.6,130.1,0,0.13,1.1,1,30,91.72,7.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,21,30,0,0,0,0,0,0,0,6.8,141.72,0,0.13,0.9,1,21,93.55,7.8,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,22,30,0,0,0,0,0,0,0,6.9,152.68,0,0.13,0.9,1,182,96.23,7.5,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,6,23,30,0,0,0,0,0,0,0,6.6,161.38,0,0.13,1,1,354,100,6.6,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,7,0,30,0,0,0,0,0,0,0,5.9,163.42,0,0.13,1,1,182,100,5.9,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,7,1,30,0,0,0,0,0,0,7,5.7,156.93,0,0.13,1,1,5,100,5.7,1021,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,1,7,2,30,0,0,0,0,0,0,0,5.8,146.63,0,0.13,0.9,1,178,100,5.8,1020,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
