Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2016,1,2,3,30,0,0,0,0,0,0,4,-4,135.04,0,0.139,1.2,0.879,17,72.08,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,4,30,0,0,0,0,0,0,8,-4,123.32,0,0.139,1.2,1.012,8.2,74.12,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,5,30,0,0,0,0,0,0,4,-3,111.73,0,0.139,1.2,1.155,5,75.57,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,6,30,0,0,0,0,0,0,4,-3,100.5,0,0.139,1.2,1.237,6.4,75.79,0,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,7,30,0,0,0,0,0,0,8,-3,89.91,0,0.139,1.5,1.254,10.7,77.05,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,8,30,48,0,48,44,547,136,8,-2,80.29,4,0.139,2.1,1.29,359,69.69,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,9,30,102,0,102,63,724,286,8,-3,72.08,4,0.139,2.4,1.361,352.9,59.25,5,1010,5.1232,3.9561,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,10,30,146,7,149,71,816,405,8,-3,65.83,0,0.139,2,1.406,3,51.54,7,1010,7.8979,6.1431,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,11,30,178,386,359,74,856,474,8,-2,62.18,0,0.139,1.5,1.396,15,46.12,8,1010,19.5273,15.2312,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,12,30,152,528,403,73,867,486,2,-2,61.59,0,0.139,0.9,1.343,26,45.9,9,1010,22.0037,17.1694,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,13,30,191,122,244,72,841,438,4,-1,64.16,0,0.139,0.6,1.278,28.3,45.68,10,1010,13.0942,10.199,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,14,30,142,215,218,65,775,336,8,0,69.53,0,0.139,0.7,1.233,6.7,48.87,10,1010,11.207,8.6836,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,15,30,87,167,125,52,631,193,8,1,77.1,4,0.139,1,1.239,342.3,63.15,8,1010,6.0129,4.6031,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,16,30,23,48,27,23,287,41,8,1,86.26,4,0.139,1.4,1.293,346.4,83.87,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,17,30,0,0,0,0,0,0,8,0,96.54,0,0.139,2,1.374,351.8,77.32,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,18,30,0,0,0,0,0,0,8,-1,107.56,0,0.139,2,1.47,355,77.48,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,19,30,0,0,0,0,0,0,8,-1,119.05,0,0.139,2,1.563,350.8,79.21,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,20,30,0,0,0,0,0,0,4,0,130.75,0,0.139,2.5,1.608,339.3,75.02,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,21,30,0,0,0,0,0,0,4,0,142.37,0,0.139,2.7,1.58,333.7,76.37,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,22,30,0,0,0,0,0,0,4,0,153.36,0,0.139,2.1,1.516,332.4,83.9,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,2,23,30,0,0,0,0,0,0,8,0,162.04,0,0.139,1.3,1.477,336.1,90.91,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,0,30,0,0,0,0,0,0,8,0,163.82,0,0.139,0.9,1.496,345.5,96.25,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,1,30,0,0,0,0,0,0,8,0,157.01,0,0.139,0.8,1.512,0.8,93.65,1,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,2,30,0,0,0,0,0,0,4,-1,146.57,0,0.139,0.8,1.441,2.2,86.22,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,3,30,0,0,0,0,0,0,4,-1,135.08,0,0.139,0.9,1.342,347.3,85.98,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,4,30,0,0,0,0,0,0,8,-1,123.36,0,0.139,0.9,1.308,0.2,85.82,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,5,30,0,0,0,0,0,0,8,-1,111.76,0,0.139,0.9,1.325,23.5,85.92,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,6,30,0,0,0,0,0,0,8,-1,100.53,0,0.139,0.9,1.333,29.5,86.04,2,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,7,30,0,0,0,0,0,0,8,0,89.93,0,0.139,0.8,1.325,9.7,75.15,3,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,8,30,61,240,102,48,492,131,8,0,80.29,4,0.139,1.3,1.34,339.8,80.72,5,1010,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,9,30,115,332,218,70,682,280,8,1,72.05,4,0.139,1.9,1.384,330.9,72.45,6,1010,10.9527,8.458,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,10,30,158,338,297,83,767,397,8,2,65.78,0,0.139,1.9,1.448,332.2,71.5,7,1010,15.7488,12.2502,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,11,30,118,639,417,90,797,464,8,3,62.1,0,0.139,1.9,1.53,343.3,71.13,8,1010,22.6939,17.7021,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,12,30,161,491,396,93,795,473,8,3,61.49,0,0.139,2.2,1.593,357.7,74.31,8,1010,21.6351,16.8829,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,13,30,159,411,339,88,772,426,8,4,64.04,0,0.139,2.2,1.598,12,77.26,9,1010,18.2079,14.1834,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,14,30,123,386,259,77,708,326,8,4,69.4,0,0.139,1.9,1.563,12.8,75.87,9,1000,13.33,10.3302,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,15,30,83,289,148,59,564,187,4,5,76.96,4,0.139,1.6,1.556,345.6,82.65,8,1000,7.126,5.4566,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,16,30,25,100,31,25,225,40,4,4,86.12,4,0.139,1.4,1.613,326,90.78,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,17,30,0,0,0,0,0,0,8,3,96.4,0,0.139,1.5,1.703,329.2,92.6,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,18,30,0,0,0,0,0,0,8,3,107.42,0,0.139,1.4,1.787,340.2,92.31,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,19,30,0,0,0,0,0,0,4,3,118.9,0,0.139,1.2,1.859,352.5,92.47,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,20,30,0,0,0,0,0,0,4,3,130.61,0,0.139,1.1,1.907,0.1,92.67,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,21,30,0,0,0,0,0,0,8,4,142.23,0,0.139,1,1.925,3.3,93.81,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,22,30,0,0,0,0,0,0,8,4,153.21,0,0.139,1,1.933,2.4,100,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,3,23,30,0,0,0,0,0,0,8,4,161.9,0,0.139,1,1.942,358.3,100,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,0,30,0,0,0,0,0,0,8,4,163.75,0,0.139,1,1.948,353.2,100,4,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,1,30,0,0,0,0,0,0,8,3,157.01,0,0.139,1,1.955,351.8,99.44,4,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,2,30,0,0,0,0,0,0,8,3,146.59,0,0.139,1,1.992,357.9,96.41,4,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,3,30,0,0,0,0,0,0,8,3,135.12,0,0.139,0.9,2.071,16.5,93.77,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,4,30,0,0,0,0,0,0,4,2,123.4,0,0.139,0.8,2.158,62.1,86.42,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,5,30,0,0,0,0,0,0,4,3,111.79,0,0.139,0.8,2.21,121.1,88.49,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,6,30,0,0,0,0,0,0,8,3,100.56,0,0.139,0.9,2.165,149.3,92.18,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,7,30,0,0,0,0,0,0,4,4,89.94,0,0.139,1.5,2.013,147.4,94.86,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,8,30,2,0,2,44,517,131,8,5,80.29,4,0.139,2.3,1.892,143,94.69,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,9,30,5,0,5,63,703,280,8,6,72.03,4,0.139,2.8,1.893,141.9,94.63,8,1000,0.2513,0.194,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,10,30,110,0,110,81,758,393,8,7,65.73,0,0.139,3,1.943,140.4,90.68,9,1000,5.8351,4.5391,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,11,30,68,0,68,88,793,460,4,8,62.02,0,0.139,3.5,1.974,139.3,87.14,11,1000,3.7026,2.8883,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,12,30,147,0,147,88,802,472,8,9,61.38,0,0.139,3.9,1.994,145,87.25,12,1000,8.0368,6.2719,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,13,30,117,0,117,85,772,425,8,10,63.91,0,0.139,4,2.036,153,83.04,13,1000,6.2899,4.9001,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,14,30,129,354,254,81,680,322,3,10,69.26,0,0.139,3.2,2.096,155.4,87.75,13,1000,13.0887,10.145,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,15,30,86,261,145,63,529,184,8,10,76.81,4,0.139,2.3,2.141,148.2,93.71,11,1000,6.9887,5.353,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,16,30,26,67,31,28,166,40,4,9,85.97,4,0.139,2.3,2.149,142.3,97.56,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,17,30,0,0,0,0,0,0,8,9,96.25,0,0.139,2.8,2.131,138.3,95.53,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,18,30,0,0,0,0,0,0,4,9,107.27,0,0.139,3.2,2.121,140.9,94.01,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,19,30,0,0,0,0,0,0,4,8,118.76,0,0.139,3.1,2.107,144.9,99.18,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,20,30,0,0,0,0,0,0,4,8,130.46,0,0.139,3.4,2.087,145.1,97.9,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,21,30,0,0,0,0,0,0,4,8,142.08,0,0.139,4,2.115,147.5,96.1,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,22,30,0,0,0,0,0,0,8,8,153.06,0,0.139,4.1,2.211,149.8,94.65,10,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,4,23,30,0,0,0,0,0,0,6,8,161.76,0,0.139,4.3,2.32,148.8,94.28,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,0,30,0,0,0,0,0,0,6,8,163.67,0,0.139,4.6,2.388,146.9,94.98,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,1,30,0,0,0,0,0,0,6,8,157,0,0.139,4.9,2.417,147.3,95.66,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,2,30,0,0,0,0,0,0,6,8,146.61,0,0.139,4.8,2.412,150.1,96.44,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,3,30,0,0,0,0,0,0,6,8,135.15,0,0.139,4.5,2.367,156.7,96.89,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,4,30,0,0,0,0,0,0,8,8,123.43,0,0.139,4.3,2.298,161,97.33,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,5,30,0,0,0,0,0,0,6,8,111.82,0,0.139,4,2.227,166.3,99.06,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,6,30,0,0,0,0,0,0,6,8,100.57,0,0.139,3.6,2.147,164.1,100,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,7,30,0,0,0,0,0,0,6,8,89.94,0,0.139,3.3,2.021,161.1,100,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,8,30,58,0,58,47,481,129,8,8,80.27,4,0.139,3.1,1.865,164.3,99.63,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,9,30,119,26,127,65,694,280,8,9,71.99,4,0.139,3,1.73,172,98,11,1000,6.3842,4.9305,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,10,30,140,0,140,74,792,400,4,10,65.67,0,0.139,3.1,1.659,198.1,95.08,12,1000,7.4299,5.7799,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,11,30,171,12,177,74,845,472,8,9,61.93,0,0.139,3.3,1.655,228.1,85.23,13,1000,9.6432,7.5229,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,12,30,164,5,167,73,855,485,8,8,61.27,0,0.139,3.5,1.681,245.3,74.54,13,1000,9.1365,7.1306,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,13,30,112,0,112,71,831,438,8,7,63.78,0,0.139,3.3,1.707,249.2,76.46,13,1000,6.0266,4.6955,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,14,30,6,0,6,66,759,337,8,7,69.11,0,0.139,2.7,1.706,246.7,80.99,12,1000,0.3096,0.24,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,15,30,3,0,3,54,616,196,8,8,76.66,4,0.139,1.9,1.68,238.9,89.87,11,1000,0.1447,0.1109,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,16,30,0,0,0,26,265,45,4,8,85.82,4,0.139,1.5,1.619,232.1,100,9,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,17,30,0,0,0,0,0,0,1,6,96.1,0,0.139,1.5,1.53,229.3,100,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,18,30,0,0,0,0,0,0,1,6,107.13,0,0.139,1.5,1.467,225.3,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,19,30,0,0,0,0,0,0,1,6,118.61,0,0.139,1.5,1.446,217.4,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,20,30,0,0,0,0,0,0,1,4,130.32,0,0.139,1.5,1.424,207.8,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,21,30,0,0,0,0,0,0,1,4,141.94,0,0.139,1.5,1.359,195.4,100,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,22,30,0,0,0,0,0,0,7,4,152.91,0,0.139,1.7,1.283,179.8,100,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,5,23,30,0,0,0,0,0,0,8,4,161.61,0,0.139,2.3,1.261,164.1,100,5,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,0,30,0,0,0,0,0,0,8,6,163.58,0,0.139,3.1,1.335,151.7,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,1,30,0,0,0,0,0,0,6,6,156.98,0,0.139,3.9,1.543,138,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,2,30,0,0,0,0,0,0,8,6,146.63,0,0.139,4.4,1.791,132.7,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,3,30,0,0,0,0,0,0,9,6,135.17,0,0.139,4.8,1.928,136.9,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,4,30,0,0,0,0,0,0,8,6,123.46,0,0.139,5.3,1.955,144,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,5,30,0,0,0,0,0,0,8,6,111.84,0,0.139,5.6,1.916,145.1,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,6,30,0,0,0,0,0,0,6,6,100.58,0,0.139,5.3,1.837,148.3,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,7,30,0,0,0,0,0,0,8,6,89.94,0,0.139,4.6,1.771,158.2,99.22,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,8,30,10,0,10,75,219,112,8,7,80.25,4,0.139,3.9,1.711,166.8,99.48,8,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,9,30,25,0,25,107,490,259,6,8,71.95,4,0.139,3.6,1.663,177.9,98.94,9,1000,1.2572,0.971,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,10,30,16,0,16,112,652,382,8,9,65.6,0,0.139,3.6,1.674,181.2,95.63,10,1000,0.8496,0.661,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,11,30,63,0,63,141,638,442,8,9,61.83,0,0.139,3.4,1.714,180.2,95.1,11,1000,3.4345,2.6795,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,12,30,62,0,62,159,596,447,6,9,61.14,0,0.139,2.8,1.733,179.8,93.92,10,1000,3.3947,2.6496,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,13,30,97,0,97,171,503,395,8,9,63.64,0,0.139,2.4,1.707,184.4,95.05,10,1000,5.2246,4.071,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,14,30,20,0,20,136,471,306,8,9,68.96,0,0.139,1.8,1.652,186.9,100,10,1000,1.0333,0.8012,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,15,30,11,0,11,88,392,180,6,8,76.5,4,0.139,1.2,1.604,186.7,100,9,1000,0.5314,0.4072,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,16,30,2,0,2,32,141,42,9,7,85.66,4,0.139,1.2,1.568,195.3,100,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,17,30,0,0,0,0,0,0,8,7,95.95,0,0.139,1.2,1.549,199.6,100,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,18,30,0,0,0,0,0,0,6,6,106.97,0,0.139,1.2,1.558,193.9,100,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,19,30,0,0,0,0,0,0,8,6,118.46,0,0.139,1.3,1.593,184.5,100,7,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,20,30,0,0,0,0,0,0,8,6,130.17,0,0.139,1.2,1.636,173.8,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,21,30,0,0,0,0,0,0,8,6,141.79,0,0.139,1.1,1.67,166.6,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,22,30,0,0,0,0,0,0,8,6,152.76,0,0.139,1,1.692,159.3,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,6,23,30,0,0,0,0,0,0,6,6,161.46,0,0.139,0.9,1.7,151.2,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,7,0,30,0,0,0,0,0,0,8,6,163.48,0,0.139,0.9,1.699,143.4,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2016,1,7,1,30,0,0,0,0,0,0,8,6,156.96,0,0.139,0.9,1.693,138.7,100,6,1000,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
